# source: /Users/mac/Documents/MOF/img/anie.202305390/anie.202305390_s7.png
# doi: 10.1002/anie.202305390  figure: Figure S7
# legend: DMA  (match: colour+geometry)
# x: 2θ /degree   y: arb. units, 0 = bottom axis, 1 = top of plot box
x,y
5.1504,0.668750
5.1995,0.671875
5.2486,0.671875
5.2977,0.671875
5.3468,0.671875
5.3959,0.671875
5.4450,0.671875
5.4942,0.668750
5.5433,0.668750
5.5924,0.668750
5.6415,0.665625
5.6906,0.662500
5.7397,0.662500
5.7888,0.662500
5.8379,0.662500
5.8870,0.665625
5.9361,0.665625
5.9853,0.665625
6.0344,0.668750
6.0835,0.668750
6.1326,0.668750
6.1817,0.668750
6.2308,0.668750
6.2799,0.668750
6.3290,0.665625
6.3781,0.665625
6.4272,0.665625
6.4764,0.665625
6.5255,0.665625
6.5746,0.665625
6.6237,0.665625
6.6728,0.668750
6.7219,0.668750
6.7710,0.668750
6.8201,0.668750
6.8692,0.668750
6.9183,0.665625
6.9675,0.662500
7.0166,0.659375
7.0657,0.659375
7.1148,0.656250
7.1639,0.656250
7.2130,0.656250
7.2621,0.653125
7.3112,0.653125
7.3603,0.656250
7.4094,0.656250
7.4586,0.656250
7.5077,0.656250
7.5568,0.653125
7.6059,0.656250
7.6550,0.659375
7.7041,0.662500
7.7532,0.662500
7.8023,0.662500
7.8514,0.662500
7.9005,0.656250
7.9497,0.656250
7.9988,0.656250
8.0479,0.656250
8.0970,0.656250
8.1461,0.653125
8.1952,0.653125
8.2443,0.650000
8.2934,0.650000
8.3425,0.650000
8.3916,0.646875
8.4408,0.646875
8.4899,0.646875
8.5390,0.650000
8.5881,0.650000
8.6372,0.650000
8.6863,0.650000
8.7354,0.653125
8.7845,0.656250
8.8336,0.659375
8.8827,0.659375
8.9319,0.662500
8.9810,0.662500
9.0301,0.659375
9.0792,0.656250
9.1283,0.653125
9.1774,0.650000
9.2265,0.650000
9.2756,0.653125
9.3247,0.653125
9.3738,0.653125
9.4230,0.656250
9.4721,0.656250
9.5212,0.656250
9.5703,0.653125
9.6194,0.650000
9.6685,0.650000
9.7176,0.650000
9.7667,0.650000
9.8158,0.653125
9.8649,0.656250
9.9141,0.656250
9.9632,0.656250
10.0123,0.656250
10.0614,0.656250
10.1105,0.656250
10.1596,0.656250
10.2087,0.656250
10.2578,0.659375
10.3069,0.662500
10.3560,0.671875
10.4051,0.715625
10.4543,0.718750
10.5034,0.718750
10.5525,0.721875
10.6016,0.718750
10.6507,0.718750
10.6998,0.715625
10.7489,0.712500
10.7980,0.675000
10.8471,0.662500
10.8962,0.650000
10.9454,0.650000
10.9945,0.650000
11.0436,0.650000
11.0927,0.650000
11.1418,0.646875
11.1909,0.646875
11.2400,0.646875
11.2891,0.646875
11.3382,0.650000
11.3873,0.650000
11.4365,0.653125
11.4856,0.656250
11.5347,0.656250
11.5838,0.659375
11.6329,0.659375
11.6820,0.656250
11.7311,0.656250
11.7802,0.653125
11.8293,0.653125
11.8784,0.653125
11.9276,0.653125
11.9767,0.653125
12.0258,0.650000
12.0749,0.650000
12.1240,0.650000
12.1731,0.650000
12.2222,0.646875
12.2713,0.643750
12.3204,0.640625
12.3695,0.640625
12.4187,0.643750
12.4678,0.646875
12.5169,0.646875
12.5660,0.653125
12.6151,0.659375
12.6642,0.665625
12.7133,0.671875
12.7624,0.734375
12.8115,0.750000
12.8606,0.753125
12.9098,0.753125
12.9589,0.750000
13.0080,0.746875
13.0571,0.743750
13.1062,0.740625
13.1553,0.681250
13.2044,0.668750
13.2535,0.668750
13.3026,0.675000
13.3517,0.678125
13.4009,0.678125
13.4500,0.678125
13.4991,0.678125
13.5482,0.650000
13.5973,0.650000
13.6464,0.650000
13.6955,0.640625
13.7446,0.640625
13.7937,0.637500
13.8428,0.637500
13.8920,0.637500
13.9411,0.637500
13.9902,0.637500
14.0393,0.637500
14.0884,0.637500
14.1375,0.637500
14.1866,0.634375
14.2357,0.640625
14.2848,0.643750
14.3339,0.646875
14.3831,0.646875
14.4322,0.646875
14.4813,0.646875
14.5304,0.643750
14.5795,0.637500
14.6286,0.637500
14.6777,0.637500
14.7268,0.637500
14.7759,0.637500
14.8250,0.637500
14.8742,0.637500
14.9233,0.637500
14.9724,0.637500
15.0215,0.637500
15.0706,0.637500
15.1197,0.637500
15.1688,0.637500
15.2179,0.634375
15.2670,0.634375
15.3161,0.631250
15.3652,0.631250
15.4144,0.631250
15.4635,0.631250
15.5126,0.631250
15.5617,0.631250
15.6108,0.631250
15.6599,0.631250
15.7090,0.631250
15.7581,0.631250
15.8072,0.631250
15.8563,0.634375
15.9055,0.634375
15.9546,0.634375
16.0037,0.634375
16.0528,0.634375
16.1019,0.634375
16.1510,0.634375
16.2001,0.634375
16.2492,0.634375
16.2983,0.643750
16.3474,0.643750
16.3966,0.646875
16.4457,0.646875
16.4948,0.643750
16.5439,0.640625
16.5930,0.634375
16.6421,0.634375
16.6912,0.634375
16.7403,0.637500
16.7894,0.640625
16.8385,0.643750
16.8877,0.643750
16.9368,0.646875
16.9859,0.650000
17.0350,0.650000
17.0841,0.650000
17.1332,0.646875
17.1823,0.646875
17.2314,0.643750
17.2805,0.640625
17.3296,0.634375
17.3788,0.634375
17.4279,0.634375
17.4770,0.631250
17.5261,0.631250
17.5752,0.631250
17.6243,0.631250
17.6734,0.631250
17.7225,0.631250
17.7716,0.631250
17.8207,0.631250
17.8699,0.634375
17.9190,0.634375
17.9681,0.634375
18.0172,0.637500
18.0663,0.637500
18.1154,0.634375
18.1645,0.634375
18.2136,0.634375
18.2627,0.631250
18.3118,0.631250
18.3610,0.634375
18.4101,0.634375
18.4592,0.634375
18.5083,0.634375
18.5574,0.634375
18.6065,0.634375
18.6556,0.634375
18.7047,0.637500
18.7538,0.637500
18.8029,0.637500
18.8521,0.634375
18.9012,0.631250
18.9503,0.628125
18.9994,0.628125
19.0485,0.628125
19.0976,0.628125
19.1467,0.628125
19.1958,0.631250
19.2449,0.631250
19.2940,0.631250
19.3432,0.634375
19.3923,0.634375
19.4414,0.634375
19.4905,0.637500
19.5396,0.637500
19.5887,0.637500
19.6378,0.637500
19.6869,0.637500
19.7360,0.637500
19.7851,0.637500
19.8343,0.634375
19.8834,0.634375
19.9325,0.634375
19.9816,0.634375
20.0307,0.640625
20.0798,0.640625
20.1289,0.643750
20.1780,0.643750
20.2271,0.643750
20.2762,0.640625
20.3253,0.640625
20.3745,0.637500
20.4236,0.634375
20.4727,0.631250
20.5218,0.631250
20.5709,0.634375
20.6200,0.634375
20.6691,0.637500
20.7182,0.637500
20.7673,0.637500
20.8164,0.637500
20.8656,0.637500
20.9147,0.634375
20.9638,0.628125
21.0129,0.631250
21.0620,0.634375
21.1111,0.634375
21.1602,0.650000
21.2093,0.653125
21.2584,0.656250
21.3075,0.656250
21.3567,0.656250
21.4058,0.656250
21.4549,0.653125
21.5040,0.650000
21.5531,0.646875
21.6022,0.643750
21.6513,0.637500
21.7004,0.634375
21.7495,0.634375
21.7986,0.634375
21.8478,0.634375
21.8969,0.631250
21.9460,0.631250
21.9951,0.631250
22.0442,0.628125
22.0933,0.628125
22.1424,0.628125
22.1915,0.625000
22.2406,0.628125
22.2897,0.628125
22.3389,0.628125
22.3880,0.631250
22.4371,0.631250
22.4862,0.631250
22.5353,0.634375
22.5844,0.634375
22.6335,0.637500
22.6826,0.665625
22.7317,0.678125
22.7808,0.700000
22.8300,0.725000
22.8791,0.775000
22.9282,0.768750
22.9773,0.765625
23.0264,0.762500
23.0755,0.762500
23.1246,0.709375
23.1737,0.653125
23.2228,0.631250
23.2719,0.631250
23.3211,0.628125
23.3702,0.625000
23.4193,0.625000
23.4684,0.628125
23.5175,0.628125
23.5666,0.628125
23.6157,0.628125
23.6648,0.631250
23.7139,0.631250
23.7630,0.634375
23.8122,0.634375
23.8613,0.637500
23.9104,0.643750
23.9595,0.715625
24.0086,0.721875
24.0577,0.728125
24.1068,0.796875
24.1559,0.796875
24.2050,0.793750
24.2541,0.784375
24.3033,0.775000
24.3524,0.687500
24.4015,0.678125
24.4506,0.659375
24.4997,0.640625
24.5488,0.634375
24.5979,0.625000
24.6470,0.628125
24.6961,0.631250
24.7452,0.631250
24.7944,0.631250
24.8435,0.634375
24.8926,0.634375
24.9417,0.634375
24.9908,0.634375
25.0399,0.637500
25.0890,0.637500
25.1381,0.637500
25.1872,0.637500
25.2363,0.637500
25.2854,0.634375
25.3346,0.631250
25.3837,0.631250
25.4328,0.631250
25.4819,0.628125
25.5310,0.628125
25.5801,0.628125
25.6292,0.628125
25.6783,0.628125
25.7274,0.628125
25.7765,0.628125
25.8257,0.625000
25.8748,0.625000
25.9239,0.625000
25.9730,0.625000
26.0221,0.625000
26.0712,0.628125
26.1203,0.628125
26.1694,0.628125
26.2185,0.681250
26.2676,0.693750
26.3168,0.696875
26.3659,0.696875
26.4150,0.700000
26.4641,0.696875
26.5132,0.696875
26.5623,0.687500
26.6114,0.668750
26.6605,0.659375
26.7096,0.656250
26.7587,0.643750
26.8079,0.637500
26.8570,0.634375
26.9061,0.634375
26.9552,0.631250
27.0043,0.628125
27.0534,0.628125
27.1025,0.628125
27.1516,0.631250
27.2007,0.634375
27.2498,0.634375
27.2990,0.634375
27.3481,0.634375
27.3972,0.634375
27.4463,0.634375
27.4954,0.634375
27.5445,0.640625
27.5936,0.640625
27.6427,0.643750
27.6918,0.643750
27.7409,0.643750
27.7901,0.640625
27.8392,0.640625
27.8883,0.637500
27.9374,0.634375
27.9865,0.628125
28.0356,0.628125
28.0847,0.628125
28.1338,0.628125
28.1829,0.625000
28.2320,0.625000
28.2812,0.628125
28.3303,0.628125
28.3794,0.628125
28.4285,0.631250
28.4776,0.634375
28.5267,0.637500
28.5758,0.640625
28.6249,0.640625
28.6740,0.640625
28.7231,0.640625
28.7723,0.640625
28.8214,0.637500
28.8705,0.634375
28.9196,0.631250
28.9687,0.625000
29.0178,0.625000
29.0669,0.621875
29.1160,0.621875
29.1651,0.621875
29.2142,0.621875
29.2634,0.625000
29.3125,0.628125
29.3616,0.628125
29.4107,0.628125
29.4598,0.628125
29.5089,0.628125
29.5580,0.628125
29.6071,0.628125
29.6562,0.625000
29.7053,0.625000
29.7545,0.625000
29.8036,0.628125
29.8527,0.628125
29.9018,0.625000
29.9509,0.625000
30.0000,0.625000
30.0491,0.628125
30.0982,0.628125
30.1473,0.628125
30.1964,0.628125
30.2455,0.628125
30.2947,0.628125
30.3438,0.628125
30.3929,0.628125
30.4420,0.631250
30.4911,0.631250
30.5402,0.631250
30.5893,0.631250
30.6384,0.631250
30.6875,0.628125
30.7366,0.637500
30.7858,0.643750
30.8349,0.646875
30.8840,0.646875
30.9331,0.646875
30.9822,0.646875
31.0313,0.646875
31.0804,0.646875
31.1295,0.646875
31.1786,0.650000
31.2277,0.650000
31.2769,0.650000
31.3260,0.646875
31.3751,0.637500
31.4242,0.634375
31.4733,0.628125
31.5224,0.628125
31.5715,0.628125
31.6206,0.628125
31.6697,0.631250
31.7188,0.631250
31.7680,0.631250
31.8171,0.631250
31.8662,0.631250
31.9153,0.628125
31.9644,0.625000
32.0135,0.625000
32.0626,0.625000
32.1117,0.625000
32.1608,0.625000
32.2099,0.625000
32.2591,0.625000
32.3082,0.625000
32.3573,0.628125
32.4064,0.628125
32.4555,0.625000
32.5046,0.625000
32.5537,0.628125
32.6028,0.631250
32.6519,0.700000
32.7010,0.703125
32.7502,0.706250
32.7993,0.765625
32.8484,0.746875
32.8975,0.743750
32.9466,0.700000
32.9957,0.678125
33.0448,0.653125
33.0939,0.628125
33.1430,0.625000
33.1921,0.625000
33.2413,0.625000
33.2904,0.628125
33.3395,0.628125
33.3886,0.628125
33.4377,0.631250
33.4868,0.634375
33.5359,0.634375
33.5850,0.634375
33.6341,0.637500
33.6832,0.637500
33.7324,0.637500
33.7815,0.637500
33.8306,0.634375
33.8797,0.631250
33.9288,0.631250
33.9779,0.634375
34.0270,0.634375
34.0761,0.634375
34.1252,0.634375
34.1743,0.631250
34.2235,0.628125
34.2726,0.621875
34.3217,0.618750
34.3708,0.618750
34.4199,0.618750
34.4690,0.618750
34.5181,0.621875
34.5672,0.621875
34.6163,0.625000
34.6654,0.625000
34.7146,0.621875
34.7637,0.621875
34.8128,0.621875
34.8619,0.621875
34.9110,0.621875
34.9601,0.625000
35.0092,0.625000
35.0583,0.625000
35.1074,0.625000
35.1565,0.625000
35.2056,0.625000
35.2548,0.625000
35.3039,0.625000
35.3530,0.625000
35.4021,0.628125
35.4512,0.628125
35.5003,0.625000
35.5494,0.625000
35.5985,0.625000
35.6476,0.625000
35.6967,0.621875
35.7459,0.621875
35.7950,0.621875
35.8441,0.621875
35.8932,0.621875
35.9423,0.621875
35.9914,0.625000
36.0405,0.625000
36.0896,0.625000
36.1387,0.625000
36.1878,0.625000
36.2370,0.625000
36.2861,0.625000
36.3352,0.628125
36.3843,0.628125
36.4334,0.625000
36.4825,0.625000
36.5316,0.625000
36.5807,0.621875
36.6298,0.621875
36.6789,0.621875
36.7281,0.621875
36.7772,0.621875
36.8263,0.618750
36.8754,0.618750
36.9245,0.618750
36.9736,0.618750
37.0227,0.621875
37.0718,0.621875
37.1209,0.621875
37.1700,0.625000
37.2192,0.625000
37.2683,0.625000
