# source: /Users/mac/Documents/MOF/img/anie.202305144/anie.202305144_f2c.png
# doi: 10.1002/anie.202305144  figure: Figure 2C
# legend: Water  (match: geometry)
# x: 2θ (°)   y: arb. units, 0 = bottom axis, 1 = top of plot box
x,y
3.6752,0.702035
3.7179,0.702035
3.7607,0.702035
3.8034,0.702035
3.8462,0.702035
3.8889,0.702035
3.9316,0.702035
3.9744,0.702035
4.0171,0.702035
4.0598,0.702035
4.1026,0.702035
4.1453,0.702035
4.1880,0.702035
4.2308,0.702035
4.2735,0.702035
4.3162,0.683140
4.3590,0.683140
4.4017,0.683140
4.4444,0.691860
4.4872,0.691860
4.5299,0.691860
4.5726,0.718023
4.6154,0.718023
4.6581,0.718023
4.7009,0.735465
4.7436,0.735465
4.7863,0.735465
4.8291,0.735465
4.8718,0.735465
4.9145,0.735465
4.9573,0.731105
5.0000,0.731105
5.0427,0.731105
5.0855,0.678779
5.1282,0.678779
5.1709,0.678779
5.2137,0.678779
5.2564,0.678779
5.2991,0.678779
5.3419,0.678779
5.3846,0.678779
5.4274,0.678779
5.4701,0.678779
5.5128,0.678779
5.5556,0.678779
5.5983,0.678779
5.6410,0.678779
5.6838,0.678779
5.7265,0.678779
5.7692,0.678779
5.8120,0.678779
5.8547,0.678779
5.8974,0.678779
5.9402,0.678779
5.9829,0.713663
6.0256,0.713663
6.0684,0.713663
6.1111,0.809593
6.1538,0.809593
6.1966,0.809593
6.2393,0.818314
6.2821,0.818314
6.3248,0.818314
6.3675,0.813953
6.4103,0.813953
6.4530,0.813953
6.4957,0.683140
6.5385,0.683140
6.5812,0.683140
6.6239,0.678779
6.6667,0.678779
6.7094,0.678779
6.7521,0.678779
6.7949,0.678779
6.8376,0.678779
6.8803,0.678779
6.9231,0.678779
6.9658,0.678779
7.0085,0.678779
7.0513,0.678779
7.0940,0.678779
7.1368,0.674419
7.1795,0.674419
7.2222,0.674419
7.2650,0.678779
7.3077,0.678779
7.3504,0.678779
7.3932,0.678779
7.4359,0.678779
7.4786,0.678779
7.5214,0.674419
7.5641,0.674419
7.6068,0.674419
7.6496,0.674419
7.6923,0.674419
7.7350,0.674419
7.7778,0.674419
7.8205,0.674419
7.8632,0.674419
7.9060,0.674419
7.9487,0.674419
7.9915,0.674419
8.0342,0.683140
8.0769,0.683140
8.1197,0.683140
8.1624,0.687500
8.2051,0.687500
8.2479,0.687500
8.2906,0.704942
8.3333,0.704942
8.3761,0.704942
8.4188,0.704942
8.4615,0.704942
8.5043,0.704942
8.5470,0.700581
8.5897,0.700581
8.6325,0.700581
8.6752,0.696221
8.7179,0.696221
8.7607,0.696221
8.8034,0.691860
8.8462,0.691860
8.8889,0.691860
8.9316,0.691860
8.9744,0.691860
9.0171,0.691860
9.0598,0.683140
9.1026,0.683140
9.1453,0.683140
9.1880,0.674419
9.2308,0.674419
9.2735,0.674419
9.3162,0.674419
9.3590,0.674419
9.4017,0.674419
9.4444,0.678779
9.4872,0.678779
9.5299,0.678779
9.5726,0.678779
9.6154,0.678779
9.6581,0.678779
9.7009,0.678779
9.7436,0.678779
9.7863,0.678779
9.8291,0.678779
9.8718,0.678779
9.9145,0.678779
9.9573,0.674419
10.0000,0.674419
10.0427,0.674419
10.0855,0.674419
10.1282,0.674419
10.1709,0.674419
10.2137,0.674419
10.2564,0.674419
10.2991,0.674419
10.3419,0.678779
10.3846,0.678779
10.4274,0.678779
10.4701,0.678779
10.5128,0.678779
10.5556,0.678779
10.5983,0.678779
10.6410,0.678779
10.6838,0.678779
10.7265,0.674419
10.7692,0.674419
10.8120,0.674419
10.8547,0.674419
10.8974,0.674419
10.9402,0.674419
10.9829,0.674419
11.0256,0.674419
11.0684,0.674419
11.1111,0.674419
11.1538,0.674419
11.1966,0.674419
11.2393,0.670058
11.2821,0.670058
11.3248,0.670058
11.3675,0.670058
11.4103,0.670058
11.4530,0.670058
11.4957,0.670058
11.5385,0.670058
11.5812,0.670058
11.6239,0.670058
11.6667,0.670058
11.7094,0.670058
11.7521,0.674419
11.7949,0.674419
11.8376,0.674419
11.8803,0.678779
11.9231,0.678779
11.9658,0.678779
12.0085,0.683140
12.0513,0.683140
12.0940,0.683140
12.1368,0.683140
12.1795,0.683140
12.2222,0.683140
12.2650,0.678779
12.3077,0.678779
12.3504,0.678779
12.3932,0.674419
12.4359,0.674419
12.4786,0.674419
12.5214,0.678779
12.5641,0.678779
12.6068,0.678779
12.6496,0.678779
12.6923,0.678779
12.7350,0.678779
12.7778,0.678779
12.8205,0.678779
12.8632,0.678779
12.9060,0.670058
12.9487,0.670058
12.9915,0.670058
13.0342,0.670058
13.0769,0.670058
13.1197,0.670058
13.1624,0.670058
13.2051,0.670058
13.2479,0.670058
13.2906,0.670058
