# paper: 10.1006%2Fjssc.2002.9584
# figure: Figure 1  panel: Figure_1_0
# technique: pxrd  material: CPO-2-Cu
# series: [Cu(ndc)(pyridine)] (CPO-2-Cu)  (experimental)
# x: 2-Theta, deg   y: arb. units, 0 = bottom axis, 1 = top of plot box
x,y
0.37360,0.296233
0.37566,0.296233
0.37771,0.294521
0.37977,0.299658
0.38183,0.299658
0.38389,0.299658
0.38594,0.299658
0.38800,0.299658
0.39006,0.299658
0.39211,0.301370
0.39417,0.301370
0.39623,0.297945
0.39829,0.299658
0.40034,0.299658
0.40240,0.299658
0.40446,0.303082
0.40651,0.303082
0.40857,0.303082
0.41063,0.303082
0.41269,0.303082
0.41474,0.303082
0.41680,0.301370
0.41886,0.301370
0.42091,0.301370
0.42297,0.301370
0.42503,0.299658
0.42709,0.299658
0.42914,0.299658
0.43120,0.299658
0.43326,0.303082
0.43531,0.330479
0.43737,0.436644
0.43943,0.667808
0.44149,0.666096
0.44354,0.666096
0.44560,0.666096
0.44766,0.666096
0.44971,0.666096
0.45177,0.667808
0.45383,0.638699
0.45589,0.337329
0.45794,0.321918
0.46000,0.320205
0.46206,0.313356
0.46411,0.315068
0.46617,0.354452
0.46823,0.659247
0.47029,0.659247
0.47234,0.770548
0.47440,0.770548
0.47646,0.770548
0.47851,0.816781
0.48057,0.818493
0.48263,0.818493
0.48469,0.532534
0.48674,0.335616
0.48880,0.328767
0.49086,0.313356
0.49291,0.313356
0.49497,0.297945
0.49703,0.297945
0.49909,0.297945
0.50114,0.297945
0.50320,0.296233
0.50526,0.296233
0.50731,0.296233
0.50937,0.296233
0.51143,0.296233
0.51349,0.296233
0.51554,0.296233
0.51760,0.294521
0.51966,0.294521
0.52171,0.294521
0.52377,0.299658
0.52583,0.299658
0.52789,0.342466
0.52994,0.342466
0.53200,0.357877
0.53406,0.357877
0.53611,0.357877
0.53817,0.363014
0.54023,0.363014
0.54229,0.363014
0.54434,0.345890
0.54640,0.301370
0.54846,0.299658
0.55051,0.299658
0.55257,0.299658
0.55463,0.294521
0.55669,0.294521
0.55874,0.294521
0.56080,0.294521
0.56286,0.294521
0.56491,0.294521
0.56697,0.294521
0.56903,0.294521
0.57109,0.294521
0.57314,0.292808
0.57520,0.292808
0.57726,0.294521
0.57931,0.294521
0.58137,0.294521
0.58343,0.294521
0.58549,0.294521
0.58754,0.294521
0.58960,0.292808
0.59166,0.292808
0.59371,0.294521
0.59577,0.294521
0.59783,0.294521
0.59989,0.294521
0.60194,0.294521
0.60400,0.292808
0.60606,0.292808
0.60811,0.292808
0.61017,0.292808
0.61223,0.292808
0.61429,0.292808
0.61634,0.292808
0.61840,0.294521
0.62046,0.294521
0.62251,0.294521
0.62457,0.294521
0.62663,0.294521
0.62869,0.292808
0.63074,0.294521
0.63280,0.294521
0.63486,0.292808
0.63691,0.292808
0.63897,0.294521
0.64103,0.294521
0.64309,0.294521
0.64514,0.294521
0.64720,0.294521
0.64926,0.294521
0.65131,0.294521
0.65337,0.294521
0.65543,0.294521
0.65749,0.294521
0.65954,0.315068
0.66160,0.347603
0.66366,0.345890
0.66571,0.345890
0.66777,0.345890
0.66983,0.366438
