# paper: 10.1021%2Fcg500005p
# figure: Figure 10  panel: Figure_10_0
# technique: photoluminescence  material: 
# series: (CuI)10(THT)7(MeCN)  (experimental)
# x: （nm)   y: arb. units, 0 = bottom axis, 1 = top of plot box
x,y
298.87307,0.631127
299.34757,0.631127
299.82206,0.631127
300.29656,0.631127
300.77106,0.633578
301.24555,0.633578
301.72005,0.638480
302.19454,0.638480
302.66904,0.640931
303.14353,0.640931
303.61803,0.648284
304.09253,0.648284
304.56702,0.650735
305.04152,0.650735
305.51601,0.653186
305.99051,0.653186
306.46501,0.658088
306.93950,0.658088
307.41400,0.662990
307.88849,0.662990
308.36299,0.667892
308.83749,0.667892
309.31198,0.672794
309.78648,0.672794
310.26097,0.677696
310.73547,0.677696
311.20996,0.685049
311.68446,0.685049
312.15896,0.687500
312.63345,0.687500
313.10795,0.692402
313.58244,0.692402
314.05694,0.697304
314.53144,0.697304
315.00593,0.702206
315.48043,0.702206
315.95492,0.709559
316.42942,0.709559
316.90391,0.714461
317.37841,0.714461
317.85291,0.729167
318.32740,0.729167
318.80190,0.734069
319.27639,0.734069
319.75089,0.743873
320.22539,0.743873
320.69988,0.753676
321.17438,0.753676
321.64887,0.758578
322.12337,0.758578
322.59786,0.768382
323.07236,0.768382
323.54686,0.778186
324.02135,0.778186
324.49585,0.783088
324.97034,0.783088
325.44484,0.792892
325.91934,0.792892
326.39383,0.802696
326.86833,0.802696
327.34282,0.817402
327.81732,0.817402
328.29181,0.822304
328.76631,0.822304
329.24081,0.837010
329.71530,0.837010
330.18980,0.846814
330.66429,0.846814
331.13879,0.856618
331.61329,0.856618
332.08778,0.866422
332.56228,0.866422
333.03677,0.876225
333.51127,0.876225
333.98577,0.886029
334.46026,0.886029
334.93476,0.890931
335.40925,0.890931
335.88375,0.900735
336.35824,0.900735
336.83274,0.905637
337.30724,0.905637
337.78173,0.915441
338.25623,0.915441
338.73072,0.920343
339.20522,0.920343
339.67972,0.920343
340.15421,0.920343
340.62871,0.927696
341.10320,0.927696
341.57770,0.932598
342.05219,0.932598
342.52669,0.937500
343.00119,0.937500
343.47568,0.944853
343.95018,0.944853
344.42467,0.947304
344.89917,0.947304
345.37367,0.949755
345.84816,0.949755
346.32266,0.952206
346.79715,0.952206
347.27165,0.957108
347.74614,0.957108
348.22064,0.957108
348.69514,0.957108
349.16963,0.957108
349.64413,0.957108
350.11862,0.957108
350.59312,0.957108
351.06762,0.957108
351.54211,0.957108
352.01661,0.957108
352.49110,0.957108
352.96560,0.954657
353.44009,0.954657
353.91459,0.949755
354.38909,0.949755
354.86358,0.947304
355.33808,0.947304
355.81257,0.942402
356.28707,0.942402
356.76157,0.935049
357.23606,0.935049
357.71056,0.930147
358.18505,0.930147
358.65955,0.925245
359.13405,0.925245
359.60854,0.925245
360.08304,0.925245
360.55753,0.920343
361.03203,0.920343
361.50652,0.910539
361.98102,0.910539
362.45552,0.905637
362.93001,0.905637
363.40451,0.895833
363.87900,0.895833
364.35350,0.886029
364.82800,0.886029
365.30249,0.876225
365.77699,0.876225
366.25148,0.866422
366.72598,0.866422
367.20047,0.856618
